timestamp,question,question_num,answer,is_correct,choice
2018-02-22 21:10:17,"Since 2004, the World Chess Federation has had its headquarters in which city?",9,Oslo,False,A
2018-02-22 21:10:17,"Since 2004, the World Chess Federation has had its headquarters in which city?",9,Geneva,False,B
2018-02-22 21:10:17,"Since 2004, the World Chess Federation has had its headquarters in which city?",9,Athens,True,C
2018-02-22 21:11:14,Where did the budget retailer Poundland open its first store in 1990?,10,Basildon,False,A
2018-02-22 21:11:14,Where did the budget retailer Poundland open its first store in 1990?,10,Blackpool,False,B
2018-02-22 21:11:14,Where did the budget retailer Poundland open its first store in 1990?,10,Burton-upon-Trent,True,C
2018-02-22 21:12:29,"In 2005, what did BBC chairman Michael Grade declare as his aim for the future of the network?",11,Monthly subscript… https://t.co/Wb4qCe5Sbi,False,A
2018-02-22 21:12:56,Which football club has a stand displaying an extract from the nineteenth book of the Old Testament?,12,Heart of Mi… https://t.co/8dagBorIdL,False,A
2018-02-23 15:03:56,Which of these offers protection during a battle?,1,Scrunchie,False,A
2018-02-23 15:03:56,Which of these offers protection during a battle?,1,Armour,True,B
2018-02-23 15:03:56,Which of these offers protection during a battle?,1,Snapchat glasses,False,C
2018-02-23 15:04:34,Which of these is the name of an English Test cricket ground?,2,The Oval,True,A
2018-02-23 15:04:34,Which of these is the name of an English Test cricket ground?,2,The Rectangle,False,B
2018-02-23 15:04:34,Which of these is the name of an English Test cricket ground?,2,The Trapezium,False,C
2018-02-23 15:05:34,What is the first name of Holly Willoughby’s regular co-host on “This Morning”?,3,Pete,False,A
2018-02-23 15:05:34,What is the first name of Holly Willoughby’s regular co-host on “This Morning”?,3,Phillip,True,B
2018-02-23 15:05:34,What is the first name of Holly Willoughby’s regular co-host on “This Morning”?,3,Paul,False,C
2018-02-23 15:06:17,Which of these figures is known as “The History Guy” on social media?,4,David Starkey,False,A
2018-02-23 15:06:17,Which of these figures is known as “The History Guy” on social media?,4,Dan Snow,True,B
2018-02-23 15:06:17,Which of these figures is known as “The History Guy” on social media?,4,Simon Schama,False,C
2018-02-23 15:07:05,Which of these Stephen King novels was written under a pseudonym?,5,The Shining,False,A
2018-02-23 15:07:05,Which of these Stephen King novels was written under a pseudonym?,5,Salem's Lot,False,B
2018-02-23 15:07:05,Which of these Stephen King novels was written under a pseudonym?,5,The Running Man,True,C
2018-02-23 15:08:06,Which of these web services was developed in the Noughties by a Russian schoolboy?,6,ChatRoulette,True,A
2018-02-23 15:08:06,Which of these web services was developed in the Noughties by a Russian schoolboy?,6,Bebo,False,B
2018-02-23 15:08:06,Which of these web services was developed in the Noughties by a Russian schoolboy?,6,MySpace,False,C
2018-02-23 15:08:55,For which movie did Tom Hanks receive his most recent acting Oscar nomination?,7,Cast Away,True,A
2018-02-23 15:08:55,For which movie did Tom Hanks receive his most recent acting Oscar nomination?,7,Captain Phillips,False,B
2018-02-23 15:08:55,For which movie did Tom Hanks receive his most recent acting Oscar nomination?,7,Bridge of Spies,False,C
2018-02-23 15:09:49,Which TV food competition winner opened the Wahaca chain of restaurants?,8,Nadiya Hussain,False,A
2018-02-23 15:09:49,Which TV food competition winner opened the Wahaca chain of restaurants?,8,Candice Brown,False,B
2018-02-23 15:09:49,Which TV food competition winner opened the Wahaca chain of restaurants?,8,Thomasina Miers,True,C
2018-02-23 15:10:30,Which of these countries has the fewest land borders with other countries?,9,France,False,A
2018-02-23 15:10:30,Which of these countries has the fewest land borders with other countries?,9,Poland,True,B
2018-02-23 15:10:30,Which of these countries has the fewest land borders with other countries?,9,Austria,False,C
2018-02-23 15:11:14,Which of these brands is NOT named after a person?,10,Boots,False,A
2018-02-23 15:11:14,Which of these brands is NOT named after a person?,10,Bisto,True,B
2018-02-23 15:11:14,Which of these brands is NOT named after a person?,10,Burberry,False,C
2018-02-23 15:11:59,"In total, Britain has just over 9,800 miles of which of the following?",11,Railways,True,A
2018-02-23 15:11:59,"In total, Britain has just over 9,800 miles of which of the following?",11,Motorways,False,B
2018-02-23 15:11:59,"In total, Britain has just over 9,800 miles of which of the following?",11,Canals,False,C
2018-02-23 15:13:03,Which of the Queen's children has the most grandchildren?,12,Andrew,False,A
2018-02-23 15:13:03,Which of the Queen's children has the most grandchildren?,12,Charles,False,B
2018-02-23 15:13:03,Which of the Queen's children has the most grandchildren?,12,Anne,True,C
2018-03-05 20:05:27,Which piece of clothing is meant to protect your head from the cold?,1,Earmuffs,True,A
2018-03-05 20:05:27,Which piece of clothing is meant to protect your head from the cold?,1,Giant clock necklace,False,B
2018-03-05 20:05:27,Which piece of clothing is meant to protect your head from the cold?,1,Toe socks,False,C
2018-03-05 20:06:04,What are candles commonly made out of?,2,Old Legos,False,A
2018-03-05 20:06:04,What are candles commonly made out of?,2,Greek yogurt,False,B
2018-03-05 20:06:04,What are candles commonly made out of?,2,Paraffin wax,True,C
2018-03-05 20:06:43,What form of singing was historically used to communicate between mountaintops?,3,Yodeling,True,A
2018-03-05 20:06:43,What form of singing was historically used to communicate between mountaintops?,3,Opera arias,False,B
2018-03-05 20:06:43,What form of singing was historically used to communicate between mountaintops?,3,Gregorian chanting,False,C
2018-03-05 20:07:21,Rumspringa is a rite of passage among which of these groups?,4,Mormons,False,A
2018-03-05 20:07:21,Rumspringa is a rite of passage among which of these groups?,4,Jehovah's Witnesses,False,B
2018-03-05 20:07:21,Rumspringa is a rite of passage among which of these groups?,4,Amish,True,C
2018-03-05 20:08:02,Which of these is a synonym for the opposite of a financial bull market?,5,Ursine market,True,A
2018-03-05 20:08:02,Which of these is a synonym for the opposite of a financial bull market?,5,Taurine market,False,B
2018-03-05 20:08:02,Which of these is a synonym for the opposite of a financial bull market?,5,Porcine market,False,C
2018-03-05 20:09:07,Which of these animals is technically a fish?,6,Porpoise,False,A
2018-03-05 20:09:07,Which of these animals is technically a fish?,6,Orca,False,B
2018-03-05 20:09:07,Which of these animals is technically a fish?,6,Whale shark,True,C
2018-03-05 20:09:39,Basketball was invented in the U.S. state that is also home to which of these islands?,7,Hilton Head,False,A
2018-03-05 20:09:39,Basketball was invented in the U.S. state that is also home to which of these islands?,7,Hatteras I… https://t.co/3ozgjnZq6p,False,B
2018-03-05 20:10:23,A famously counterintuitive logic puzzle is named for what game show host?,8,Bob Barker,False,A
2018-03-05 20:10:23,A famously counterintuitive logic puzzle is named for what game show host?,8,Richard Dawson,False,B
2018-03-05 20:10:23,A famously counterintuitive logic puzzle is named for what game show host?,8,Monty Hall,True,C
2018-03-05 20:11:09,Which company provided audio equipment that helped Disney produce “Fantasia”?,9,Bang &amp; Olufsen,False,A
2018-03-05 20:11:09,Which company provided audio equipment that helped Disney produce “Fantasia”?,9,Hewlett-Packard,True,B
2018-03-05 20:11:09,Which company provided audio equipment that helped Disney produce “Fantasia”?,9,Dolby Laboratories,False,C
2018-03-05 20:12:09,Which nation does NOT have land on the island of Borneo?,10,Malaysia,False,A
2018-03-05 20:12:09,Which nation does NOT have land on the island of Borneo?,10,Indonesia,False,B
2018-03-05 20:12:09,Which nation does NOT have land on the island of Borneo?,10,Myanmar,True,C
2018-03-05 20:12:57,Which Billy Joel album opens with a sound effect that’s appropriate to its title?,11,Storm Front,False,A
2018-03-05 20:12:57,Which Billy Joel album opens with a sound effect that’s appropriate to its title?,11,Turnstiles,False,B
2018-03-05 20:12:57,Which Billy Joel album opens with a sound effect that’s appropriate to its title?,11,Glass Houses,True,C
2018-03-05 20:14:07,Which of these words can NOT be typed exclusively using one row of a QWERTY keyboard?,12,Powertripper,False,A
2018-03-05 20:14:07,Which of these words can NOT be typed exclusively using one row of a QWERTY keyboard?,12,Typewriter,False,B
2018-03-05 20:14:07,Which of these words can NOT be typed exclusively using one row of a QWERTY keyboard?,12,Pirouetted,True,C
2018-03-06 02:05:59,Which of these is a popular form of live comedy?,1,Stand-up,True,A
2018-03-06 02:05:59,Which of these is a popular form of live comedy?,1,Run-around,False,B
2018-03-06 02:05:59,Which of these is a popular form of live comedy?,1,Lie-down,False,C
2018-03-06 02:06:45,Where is carpeting most commonly installed?,2,Floors,True,A
2018-03-06 02:06:45,Where is carpeting most commonly installed?,2,Walls,False,B
2018-03-06 02:06:45,Where is carpeting most commonly installed?,2,Roofs,False,C
2018-03-06 02:07:23,Which planet is famous for its massive and picturesque rings?,3,Venus,False,A
2018-03-06 02:07:23,Which planet is famous for its massive and picturesque rings?,3,Saturn,True,B
2018-03-06 02:07:23,Which planet is famous for its massive and picturesque rings?,3,Mercury,False,C
2018-03-06 02:08:09,Which pair of countries can be found on the Horn of Africa?,4,Egypt / Ethiopia,False,A
2018-03-06 02:08:09,Which pair of countries can be found on the Horn of Africa?,4,Ethiopia / Eritrea,True,B
2018-03-06 02:08:09,Which pair of countries can be found on the Horn of Africa?,4,Eritrea / Egypt,False,C
2018-03-06 02:09:15,Which of these words likely came into English through Yiddish?,5,Glitch,True,A
2018-03-06 02:09:15,Which of these words likely came into English through Yiddish?,5,Ritzy,False,B
2018-03-06 02:09:15,Which of these words likely came into English through Yiddish?,5,Kerfuffle,False,C
2018-03-06 02:09:58,Where on the body would you find the manipura chakra?,6,Over the belly button,True,A
2018-03-06 02:09:58,Where on the body would you find the manipura chakra?,6,Within the heart,False,B
2018-03-06 02:09:58,Where on the body would you find the manipura chakra?,6,Between the eyes,False,C
2018-03-06 02:10:52,Nerf balls were initially marketed as the world’s first what?,7,Safety ball,False,A
2018-03-06 02:10:52,Nerf balls were initially marketed as the world’s first what?,7,Indoor ball,True,B
2018-03-06 02:10:52,Nerf balls were initially marketed as the world’s first what?,7,Baby ball,False,C
2018-03-06 02:11:29,San Francisco's Waldo Tunnel was renamed in 2016 after a noted what?,8,Actor,True,A
2018-03-06 02:11:29,San Francisco's Waldo Tunnel was renamed in 2016 after a noted what?,8,Politician,False,B
2018-03-06 02:11:29,San Francisco's Waldo Tunnel was renamed in 2016 after a noted what?,8,Athlete,False,C
2018-03-06 02:12:18,Which Baby-Sitters Club member was NOT included in the film version?,9,Jessi,False,A
2018-03-06 02:12:18,Which Baby-Sitters Club member was NOT included in the film version?,9,Logan,False,B
2018-03-06 02:12:18,Which Baby-Sitters Club member was NOT included in the film version?,9,Abby,True,C
2018-03-06 02:14:05,The part of a book disclosing its publication info is known as what?,10,Propindex,False,A
2018-03-06 02:14:05,The part of a book disclosing its publication info is known as what?,10,Colophon,True,B
2018-03-06 02:14:05,The part of a book disclosing its publication info is known as what?,10,Rectograf,False,C
2018-03-06 02:14:09,"In western media, what are astronauts from China called?",11,Taikonauts,True,A
2018-03-06 02:14:09,"In western media, what are astronauts from China called?",11,Sinonauts,False,B
2018-03-06 02:14:09,"In western media, what are astronauts from China called?",11,Spationauts,False,C
2018-03-06 02:15:28,Which of these is NOT an official Tetris sequel?,12,Wordtris,False,A
2018-03-06 02:15:28,Which of these is NOT an official Tetris sequel?,12,Maptris,True,B
2018-03-06 02:15:28,Which of these is NOT an official Tetris sequel?,12,Welltris,False,C
2018-03-06 20:06:09,Which of these are typically used to help motorists see the road better?,1,NBA highlights,False,A
2018-03-06 20:06:09,Which of these are typically used to help motorists see the road better?,1,Turkish delights,False,B
2018-03-06 20:06:09,Which of these are typically used to help motorists see the road better?,1,Headlights,True,C
2018-03-06 20:06:17,"By definition, an ambulatory person is what?",2,Walking,True,A
2018-03-06 20:06:17,"By definition, an ambulatory person is what?",2,Making sounds,False,B
2018-03-06 20:06:17,"By definition, an ambulatory person is what?",2,Hospital-bound,False,C
2018-03-06 20:07:17,What name does Marlon Brando famously yell in a 1951 film?,3,Laura,False,A
2018-03-06 20:07:17,What name does Marlon Brando famously yell in a 1951 film?,3,Stella,True,B
2018-03-06 20:07:17,What name does Marlon Brando famously yell in a 1951 film?,3,Marge,False,C
2018-03-06 20:08:00,Which of these island chains is in the Atlantic Ocean?,4,Marshall Islands,False,A
